tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037191203,29444,1056,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4608,2208647.5390625,5985.14627750126
6037191204,40962,790,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4609,2164440.77539063,5918.99444129794
6037191301,49405,952,Very Low Income,Yes,No,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4610,2943320.98535156,8516.89445111344
6037191302,50469,824,Very Low Income,Yes,No,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4611,4550186.10253906,9354.95661238384
6037191410,46373,1460,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4612,3351834.15332031,7438.61502655696
6037191420,65230,1151,Low Income,Yes,No,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4613,2445342.20410156,6614.97247930672
6037191500,57148,1830,Very Low Income,Yes,No,Yes,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4614,6905191.90722656,10328.4168274092
6037191610,48750,1348,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4615,4516467.59765625,9408.29629745528
6037191620,30052,1080,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4616,2445220.92871094,7017.16805516904
6037191710,27254,1206,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4617,7627194.52929688,13209.0271539169
6037191720,33106,1254,Extremely Low Income,Yes,Yes,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4618,2845306.47558594,6946.31635217845
6037191810,48584,1190,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4619,4350630.71484375,9234.49778669947
6037191820,65469,1754,Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4620,4356997.03417969,9240.09924467231
6037191901,51391,1885,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4621,8323634.66601563,11867.3191738972
6037191902,89583,1476,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4622,7818740.74804688,11569.2077486022
6037192001,73322,1075,Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4623,5713216.98535156,11592.7150747833
6037192002,120475,1339,Above Moderate Income,No,No,No,District 3,Los Angeles - Melrose,SPA 4 - Metro,4624,9235858.8984375,12792.9610100329
6037192300,84924,1334,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4625,9456509.24414063,12470.6222718887
6037302506,60131,1317,Low Income,Yes,No,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4626,9636277.0546875,14878.5232086618
6037310100,133937,1932,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4627,140962898.152344,57067.5175768929
6037310201,96696,2115,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4628,11796359.6445313,13936.7123058788
6037310202,75550,1784,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4629,9770842.13671875,13449.118825789
6037310300,110729,1041,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4630,11360593.5966797,18596.2648489512
6037310400,98558,1209,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4631,15082475.8916016,20217.8077723921
6037310501,62957,1515,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4632,20963422.0205078,24827.4281253607
6037310601,72029,2368,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4633,11177502.2324219,18706.7448512586
6037310602,95729,1061,Moderate Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4634,9484828.12402344,13309.7387165423
6037310701,21117,1102,Extremely Low Income,Yes,Yes,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4635,5677341.23925781,11300.7086183267
6037310703,55625,1927,Very Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4636,10636926.6035156,16037.1128110687
6037310704,52769,2084,Very Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4637,5333001.32910156,9704.47974949455
6037310705,38125,1312,Very Low Income,Yes,Yes,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4638,5979763.36523438,10127.2578142786
6037310800,65033,2127,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4639,23099262.6630859,23535.0076711315
6037310900,80150,2369,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4640,23368248.2548828,21420.280985747
6037311000,93864,1392,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4641,14246451.7666016,15607.497390962
6037311100,89545,1464,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4642,18355393.4882813,18011.4663037699
6037311200,77599,1271,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4643,10652167.7226563,13819.9564973052
6037311300,108385,1549,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4644,13153921.1728516,14547.1227615851
6037311400,113088,940,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4645,10104705.7539063,15208.4597136687
6037311500,103750,2194,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4646,16117973.7861328,16059.7989774364
6037311601,86750,936,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4647,18452308.2822266,18330.4649310812
6037311602,65902,2386,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4648,12179364.9824219,16988.6222478865
6037311700,105394,2616,Above Moderate Income,No,No,No,District 5,City of Burbank,SPA 2 - San Fernando,4649,25268821.6875,20833.7930535927
6037311801,62337,1251,Low Income,Yes,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4650,6630448.2265625,11856.3349851441
6037311802,82151,1528,Low Income,No,No,Yes,District 5,City of Burbank,SPA 2 - San Fernando,4651,8840830.95800781,12277.8858160282
6037320101,77225,1029,Low Income,Yes,No,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4652,7238442.62695313,10705.3070143918
6037320102,73750,913,Low Income,Yes,No,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4653,13134937.1513672,16192.774638967
6037320201,36993,1167,Very Low Income,Yes,Yes,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4654,9919370.21875,16377.3077128149
6037320202,69867,1415,Low Income,Yes,No,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4655,17403343.1337891,18454.8492363622
6037320300,57955,1942,Very Low Income,Yes,No,Yes,District 3,City of San Fernando,SPA 2 - San Fernando,4656,18311304.6943359,18133.0380599583
6037400205,207270,849,Above Moderate Income,No,No,No,District 5,City of Claremont,SPA 3 - San Gabriel,4657,257269945.388672,83970.9139965686
6037400206,144803,1708,Above Moderate Income,No,No,No,District 5,City of Claremont,SPA 3 - San Gabriel,4658,36012647.4277344,31630.9570413756
6037400207,156250,1460,Above Moderate Income,No,No,No,District 5,City of La Verne,SPA 3 - San Gabriel,4659,53926703.7021484,54737.7613468864
6037400208,124722,510,Above Moderate Income,No,No,No,District 5,City of La Verne,SPA 3 - San Gabriel,4660,8927767.32714844,13629.6612043545
6037400209,108932,1623,Above Moderate Income,No,No,No,District 5,City of La Verne,SPA 3 - San Gabriel,4661,73713619.6835938,40033.7438576025
6037400304,85119,2665,Low Income,No,No,Yes,District 5,City of San Dimas,SPA 3 - San Gabriel,4662,34275675.2470703,32601.8256249176
6037302505,43024,1513,Very Low Income,Yes,Yes,Yes,District 5,City of Glendale,SPA 2 - San Fernando,4663,5957601.31542969,15531.7866861751
6037400402,103063,1299,Above Moderate Income,No,No,No,District 5,City of Glendora,SPA 3 - San Gabriel,4664,46905463.6123047,39761.2298875448
6037400403,112622,1368,Above Moderate Income,No,No,No,District 5,City of San Dimas,SPA 3 - San Gabriel,4665,141579543.542969,57452.2670807593
6037400404,138257,1383,Above Moderate Income,No,No,No,District 5,City of Glendora,SPA 3 - San Gabriel,4666,174187213.78125,69528.9859384331
6037400501,172250,685,Above Moderate Income,No,No,No,District 5,City of Glendora,SPA 3 - San Gabriel,4667,126474664.729492,53849.2656211698
6037400602,71354,1339,Low Income,Yes,No,Yes,District 1,City of Azusa,SPA 3 - San Gabriel,4668,16399655.4238281,21216.4629217307
6037543903,81413,1038,Low Income,No,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4669,14631638.5791016,21536.3873339394
6037543905,63438,1000,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4670,29543102.8310547,24229.6095129246
6037544001,70163,1191,Low Income,Yes,No,Yes,District 2,City of Carson,SPA 8 - South Bay,4671,20142036.0849609,19618.0114646331
6037544002,78421,770,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,4672,17308804.2714844,20952.5720477697
6037550101,83667,1090,Low Income,No,No,Yes,District 4,City of Norwalk,SPA 7 - East,4673,7818145.83300781,11103.157425073
6037550201,72545,776,Low Income,Yes,No,Yes,District 4,City of Norwalk,SPA 7 - East,4674,5749320.08105469,11711.0228176312
6037550202,90000,1482,Low Income,No,No,Yes,District 4,City of Norwalk,SPA 7 - East,4675,13611251.8701172,16658.1251755962
6037550301,86380,1063,Low Income,No,No,Yes,District 4,City of Norwalk,SPA 7 - East,4676,17803255.5097656,17474.0290691504
6037550501,63534,1105,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4677,9749137.57910156,17027.3129720983
6037550502,121250,1182,Above Moderate Income,No,No,No,District 4,City of Downey,SPA 7 - East,4678,19080365.5888672,19097.5123631951
6037550601,80400,1810,Low Income,No,No,Yes,District 4,City of Downey,SPA 7 - East,4679,12597238.0673828,14540.7342773536
6037550602,90156,1095,Low Income,No,No,Yes,District 4,City of Downey,SPA 7 - East,4680,15892866.7275391,16652.6491805434
6037550700,111212,1836,Above Moderate Income,No,No,No,District 4,City of Downey,SPA 7 - East,4681,24034965.8330078,22001.4755478401
6037550801,78976,1545,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4682,17146127.4736328,17067.4153273085
6037550802,85017,595,Low Income,No,No,Yes,District 4,City of Downey,SPA 7 - East,4683,14111554.7294922,16671.2105107485
6037550901,66250,1346,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4684,12121672.7265625,14921.2976686002
6037550902,66763,1791,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4685,10390876.5117188,13985.4817876677
6037551001,87917,911,Low Income,No,No,Yes,District 4,City of Downey,SPA 7 - East,4686,15570760.046875,20595.785357844
6037551002,96007,1372,Above Moderate Income,No,No,No,District 4,City of Downey,SPA 7 - East,4687,10400175.2373047,14558.5849125018
6037551101,50069,1282,Very Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4688,18152372.703125,22001.4471097625
6037551102,59125,1739,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4689,18194760.6699219,20639.2191710725
6037551201,59651,1148,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4690,8496715.02539063,12889.5591231454
6037551203,77109,1101,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4691,7753416.59472656,12019.4231592904
6037551204,67096,1071,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4692,7325192.13964844,12366.2678582307
6037551300,60556,1768,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4693,16481038.46875,16608.2782288779
6037551401,61429,1256,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4694,7804581.62597656,11613.8722645173
6037551402,79583,1370,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4695,12412681.1347656,13869.8108951261
6037551501,78098,1381,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4696,15877480.2363281,18161.2432482432
6037551502,86703,1353,Low Income,No,No,Yes,District 4,City of Downey,SPA 7 - East,4697,11892084.7441406,18153.4592931847
6037551700,73142,1647,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4698,13959275.8203125,15819.0248312803
6037551801,88297,943,Low Income,No,No,Yes,District 4,City of Downey,SPA 7 - East,4699,12238697.8613281,14488.7256953219
6037551802,72203,1406,Low Income,Yes,No,Yes,District 4,City of Downey,SPA 7 - East,4700,11729445.7402344,14314.8750953328
6037551900,83843,1377,Low Income,No,No,Yes,District 4,City of Norwalk,SPA 7 - East,4701,16971383.2109375,17231.9425801333
6037552001,86111,1036,Low Income,No,No,Yes,District 4,City of Norwalk,SPA 7 - East,4702,8648760.93847656,12379.1554881202
6037552002,73041,918,Low Income,Yes,No,Yes,District 4,City of Norwalk,SPA 7 - East,4703,7605776.69433594,11545.821778148
6037552100,63538,1820,Low Income,Yes,No,Yes,District 4,City of Norwalk,SPA 7 - East,4704,15708766.1162109,17478.7317390579
6037552200,54255,1621,Very Low Income,Yes,No,Yes,District 4,City of Norwalk,SPA 7 - East,4705,18198852.3193359,22277.2975383325
6037552301,82679,1134,Low Income,No,No,Yes,District 4,City of Norwalk,SPA 7 - East,4706,13588867.1708984,16791.4170389071
6037552302,69856,1332,Low Income,Yes,No,Yes,District 4,City of Norwalk,SPA 7 - East,4707,10335475.7851563,14397.3556408839
6037552400,68333,554,Low Income,Yes,No,Yes,District 4,City of Norwalk,SPA 7 - East,4708,10037284.0927734,15552.8082248653
6037552601,79232,1203,Low Income,Yes,No,Yes,District 4,City of Norwalk,SPA 7 - East,4709,7673132.59570313,11093.4687364116
6037552602,63615,1019,Low Income,Yes,No,Yes,District 4,City of Norwalk,SPA 7 - East,4710,14734955.828125,16483.1684543337
6037552700,83900,1622,Low Income,No,No,Yes,District 4,City of Norwalk,SPA 7 - East,4711,14794071.4277344,16499.9714908583
6037192410,87302,1812,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4712,7360628.90429688,10853.9342635726
6037192420,58784,1371,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4713,3494301.18554688,7935.38408717206
6037192510,54688,1267,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4714,3676220.51953125,8083.48715376251
6037192520,48110,1638,Very Low Income,Yes,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4715,3307689.51074219,7772.45726721429
6037192610,44045,1433,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4716,4469637.64257813,9148.63121005083
6037192620,41553,1200,Very Low Income,Yes,Yes,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4717,2621282.09277344,7268.93330579585
6037192700,50430,1101,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4718,5724862.03808594,9589.41664007726
6037194101,92434,1767,Low Income,No,No,Yes,District 3,Los Angeles - Hollywood Hills,SPA 4 - Metro,4719,27180830.0322266,31075.0562594646
6037194102,100515,1403,Above Moderate Income,No,No,No,District 3,Los Angeles - Hollywood Hills,SPA 4 - Metro,4720,37645454.3916016,34914.6975216464
6037194200,190671,1529,Above Moderate Income,No,No,No,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4721,28373047.375,25984.2625017395
6037194300,228836,1389,Above Moderate Income,No,No,No,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4722,26227895.5898438,30785.9729366863
6037194401,89657,1406,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4723,5154787.68457031,9246.95061213008
6037194402,83485,2096,Low Income,No,No,Yes,District 3,Los Angeles - Melrose,SPA 4 - Metro,4724,6337662.8046875,14182.4584943794
6037194500,105959,995,Above Moderate Income,No,No,No,District 3,Los Angeles - Melrose,SPA 4 - Metro,4725,7266523.67480469,14479.9036682828
6037195100,131745,2208,Above Moderate Income,No,No,No,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4726,20453803.8925781,21319.0332667422
6037195201,96696,1604,Above Moderate Income,No,No,No,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4727,6368770.97558594,13708.0969249362
6037195202,126458,1424,Above Moderate Income,No,No,No,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4728,9353385.49023438,14469.5687740839
6037195300,77525,1387,Low Income,Yes,No,Yes,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4729,6250975.54785156,11070.1404169305
6037195400,101149,2236,Above Moderate Income,No,No,No,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4730,10992588.2119141,16204.9071041666
6037195500,97610,2506,Above Moderate Income,No,No,No,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4731,13164198.8974609,19218.2547019157
6037195600,53145,1264,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4732,5712584.26367188,10997.1668435976
6037195710,60359,1701,Low Income,Yes,No,Yes,District 1,Los Angeles - Temple-Beaudry,SPA 4 - Metro,4733,5192040.21191406,9745.73002935066
6037195720,51518,810,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Temple-Beaudry,SPA 4 - Metro,4734,3067002.27832031,8340.76819847606
6037195802,59464,1044,Low Income,Yes,No,Yes,District 1,Los Angeles - Temple-Beaudry,SPA 4 - Metro,4735,4341880.86914063,9929.55136732019
6037195803,85234,1061,Low Income,No,No,Yes,District 1,Los Angeles - Temple-Beaudry,SPA 4 - Metro,4736,4074198.94824219,9002.27708221012
6037195804,54459,1106,Very Low Income,Yes,No,Yes,District 1,Los Angeles - Temple-Beaudry,SPA 4 - Metro,4737,3621379.55175781,7702.84518626423
6037195901,64821,1115,Low Income,Yes,No,Yes,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4738,3167895.59472656,7993.58899201482
6037195902,103438,1034,Above Moderate Income,No,No,No,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4739,3659790.43359375,8148.34834952091
6037195903,60313,861,Low Income,Yes,No,Yes,District 1,Los Angeles - Silverlake,SPA 4 - Metro,4740,2560973.890625,6617.76651066471
6037197200,62612,1166,Low Income,Yes,No,Yes,District 1,Los Angeles - Elysian Valley,SPA 4 - Metro,4741,8254417.31738281,14769.0680537875
6037197300,86326,1809,Low Income,No,No,Yes,District 1,Los Angeles - Echo Park,SPA 4 - Metro,4742,6852261.59472656,14683.6849782013
6037197410,86414,1777,Low Income,No,No,Yes,District 1,Los Angeles - Elysian Valley,SPA 4 - Metro,4743,14961791.1240234,17855.0597281326
6037197420,83400,1528,Low Income,No,No,Yes,District 1,Los Angeles - Echo Park,SPA 4 - Metro,4744,6662696.07421875,11589.3568197102
